Year	Primary sector	Secondary sector	Tertiary sector
1951-52	1.761267894387544	4.3740082969529785	2.69934582489642
1952-53	3.1300255806492205	0.41934395099699273	3.094611017159996
1953-54	7.532395413816596	6.501694495468062	2.921254209548846
1954-55	2.9741517442209764	8.426152096690323	4.787366510145633
1955-56	-0.8002153306852368	10.874842846163094	5.110528220875015
1956-57	5.4262049375962444	8.692163195458697	4.815783514321973
1957-58	-4.199965640320964	-0.585174269242704	3.795786890132734
1958-59	9.870722891318888	6.935654136989186	4.244442043404387
1959-60	-0.8359015518496424	7.065225875756334	5.053835824024255
1960-61	6.97622238543172	10.280471601813874	5.840869975017533
1961-62	0.2639402793087826	7.301224538162159	5.453517182824089
1962-63	-1.5280565011194818	6.476118918644801	5.7320187535311105
1963-64	2.3628253220055733	10.50496138434306	6.017730979273279
1964-65	8.927912757273692	7.30328008825981	5.794789466613624
1965-66	-10.233994486843892	2.866523565069399	2.8253158150040907
1966-67	-1.2555991792784822	3.218565419451428	3.086449083296325
1967-68	14.329198925814811	2.8728516693560318	3.8998263006184355
1968-69	-0.03504920200895378	5.25862204471442	4.595734782529058
1969-70	6.364385313177078	8.326728115086347	5.1950610253423335
1970-71	5.815399188713124	-6.113627627245597	3.4943088956016637
1971-72	-1.7106066025627538	2.686577283590691	3.5581290451164893
1972-73	-4.597479699162278	3.494437291604767	2.990184658083729
1973-74	6.947695943873926	1.0590280546739181	3.344971723629211
1974-75	-1.2609449744034464	1.3477897195524202	4.492938444554418
1975-76	12.856889896235435	6.1167603594063875	6.803464575534851
1976-77	-5.379164914614935	9.249394673123486	4.609992581033027
1977-78	9.713065279970285	7.225177304964539	4.949744442542368
1978-79	2.320295024484614	8.03237000012527	6.7458930443900735
1979-80	-12.16262525997353	-3.4381196442444835	2.1872953503601833
1980-81	12.852559143835386	4.000048034200351	4.498134381497622
1981-82	5.704833998927103	7.41758558974655	5.41658432877011
1982-83	-0.02311930123321736	2.8657730385148716	6.710966891184341
1983-84	9.14156796390299	8.670254454255709	5.547478859247414
1984-85	1.4702234532939207	6.233171782444804	6.317650164713444
1985-86	1.0185736912601284	4.720567735394753	7.934143049932524
1986-87	0.19510670370501076	6.18727796073957	7.362914357733011
1987-88	-1.008855791486364	6.976157333919428	6.501141286625985
1988-89	15.43192619513559	8.61456280389904	7.277824919300517
1989-90	1.8908386358132059	10.677605122672308	8.847165310990153
1990-91	4.590970184408075	7.42123953183651	5.316072579074333
1991-92	-1.14002611440755	-1.022963648256071	4.7969810354394005
1992-93	5.4135162359510645	4.291319128162079	5.351561041667374
1993-94	3.907139033722567	5.648637077208505	7.6688648275995375
1994-95	5.338492476884976	10.278273085859405	7.083443042822606
1995-96	-0.32458005643925536	12.252317582266821	10.45628545083685
1996-97	8.834357611946809	7.747776060899703	7.199629659610636
1997-98	-1.4726458537171785	3.756562743064558	9.82837509704488
1998-99	5.908808985565208	3.839591443106969	8.35455059161236
1999-00	0.5654671424228364	4.9297813539884565	10.061728272659312
2000-01	0.10596591270699948	6.953910544459017	5.492488050604541
2001-02	5.9408426975221325	3.713916213246134	6.759459297907042
2002-03	-5.609798544140857	6.349396072451924	7.911836880952914
2003-04	9.291177386848412	6.632200527319782	9.061152849510504
2004-05	1.475832300774274	7.980150749474428	8.940105695830887
2005-06	6.882406182753165	11.31557696114016	8.574386925571625
2006-07	4.425355081755942	11.207800552907326	11.41594379638892
2007-08	4.696579030326201	8.44219599731769	10.99793796559144
2008-09	1.8027109607668952	3.7061266780051567	9.574816435603717
