Year	Primary sector	Secondary sector	Tertiary sector
1951-52	1.7620933921891284	4.456910739370734	2.703974457210172
1952-53	3.1299537811832208	0.18624033340901874	3.076249906603951
1953-54	7.531880239210752	6.404662144742751	2.9114897991117914
1954-55	2.97425786273758	8.536677236196152	4.742908473822384
1955-56	-0.8000209779522475	11.108291741332252	5.044635925282639
1956-57	5.426174917526924	8.779399537597612	4.759079613234836
1957-58	-4.199073635059721	-0.9333408574674595	3.81496450642225
1958-59	9.870098942364212	7.079560112346504	4.227630304012129
1959-60	-0.8353813477154968	7.0718759781009	5.022366604343729
1960-61	6.97695941060214	10.434029013032923	5.782033634157107
1961-62	0.264486145964125	7.196976844621673	5.42344735962582
1962-63	-1.5266562951432598	6.404848096139645	5.747796331389509
1963-64	2.3628965789596976	10.568284984231845	6.007699151937016
1964-65	8.927017632402446	7.32834973888029	5.79129629494717
1965-66	-10.231546500392621	2.9939097477658336	2.857654427028701
1966-67	-1.255099150118782	3.382590500274884	3.117547026970298
1967-68	14.32757673225817	3.028739314456498	3.8915765500860644
1968-69	-0.0346779729415604	5.218990554744639	4.594031983593713
1969-70	6.364195194078919	8.158613625685732	5.196005426460083
1970-71	6.160370025292007	-2.2049147996998535	4.21198266174027
1971-72	-1.710890783265385	2.6517259671818234	3.6139096073231847
1972-73	-4.598001059851343	3.4775632021747103	3.0233627549930544
1973-74	6.948126805147103	0.9656611185526156	3.3078129272276877
1974-75	-1.2611880610247383	1.2898487912531467	4.419663923886667
1975-76	12.856970021590548	6.190389380546923	6.710696328956807
1976-77	-5.379735335374681	9.251233227917638	4.621729103216552
1977-78	9.713432402533815	7.263174817989759	4.880377230496773
1978-79	2.320430807328166	7.904124687004766	6.684364060123528
1979-80	-12.163561619758811	-3.465725730502257	2.310932728785305
1980-81	12.852734686887294	4.086518706022785	4.443214137028125
1981-82	5.381655282694547	7.438489653145502	5.28775882340643
1982-83	0.17985615798986196	1.6849132617295353	6.867002208615286
1983-84	9.411725019163894	8.662912788954298	5.57863922473774
1984-85	1.5158505787753591	5.379863666991591	6.203600790311871
1985-86	0.8124640631738307	4.472513353590866	7.769113918932625
1986-87	0.26951757273246046	5.635758740981309	7.44438034170213
1987-88	-1.1198641285234672	6.402240763114167	6.4397783453597786
1988-89	15.554408496708568	8.421247949082451	7.045538345679107
1989-90	1.765358110397023	9.57015153790806	8.792634627547375
1990-91	4.542828870086934	7.06864058645237	5.2337876686939495
1991-92	-1.3375506750857886	-0.5581332447134214	4.710303256350244
1992-93	5.795728617144135	3.940932839048949	5.512963887039451
1993-94	3.5391899065575383	5.984660429438571	7.458545611759392
1994-95	5.203449437107533	9.780586475094932	6.490476617018284
1995-96	-0.2468424148213632	12.23007762126241	10.272883914845737
1996-97	8.97912160588811	7.534527439592255	7.385969464726349
1997-98	-1.528712126301787	3.433558483665771	9.32826435222371
1998-99	5.961833548645535	4.060216014530076	8.322272765600598
1999-00	1.6408956962911212	4.820629259751706	9.761339489549414
2000-01	0.0409979284191654	6.852725702793959	5.571634807384587
2001-02	5.899977570994218	3.265693153569496	6.970695779940996
2002-03	-5.752145024939274	6.617499934509387	7.690876895622638
2003-04	9.291221379062321	7.214738168998256	8.77624976244502
2004-05	1.1330774710672775	9.261371410722596	9.03697949623381
2005-06	6.31486719284418	10.983862561869987	9.579779815921965
2006-07	4.426696097134792	11.19697546422237	11.323905731080082
2007-08	4.69612574834362	8.474227069282392	10.924883163157032
2008-09	1.8032793369478348	3.801043264833587	9.621410228995284
